,Unnamed:_0,Employee_ID,Gender,Company_Type,WFH_Setup_Available,Designation,Resource_Allocation,Mental_Fatigue_Score,Burn_Rate
2151,2151,EMP2152,Male,Service,Yes,5,2,8.3,0.57
2152,2152,EMP2153,Female,Service,No,4,3,4.6,0.53
2153,2153,EMP2154,Female,Service,No,1,6,6.8,0.63
2154,2154,EMP2155,Male,Product,Yes,5,8,6.5,0.64
2155,2155,EMP2156,Male,Product,No,4,1,0.4,0.27
2156,2156,EMP2157,Male,Service,Yes,4,9,1.8,0.49
2157,2157,EMP2158,Male,Service,Yes,3,1,8.9,0.53
2158,2158,EMP2159,Male,Product,Yes,1,10,9.4,0.71
2159,2159,EMP2160,Female,Service,Yes,1,2,7.8,0.41
2160,2160,EMP2161,Female,Service,No,5,3,9.2,0.8
2161,2161,EMP2162,Female,Service,Yes,4,7,3.1,0.48
2162,2162,EMP2163,Male,Service,No,1,9,2.5,0.49
2163,2163,EMP2164,Female,Service,No,1,3,3.8,0.41
2164,2164,EMP2165,Male,Service,No,5,8,0.6,0.58
2165,2165,EMP2166,Female,Service,Yes,3,9,8.1,0.7
2166,2166,EMP2167,Female,Product,No,2,10,9.8,0.85
2167,2167,EMP2168,Male,Service,Yes,0,7,8.2,0.55
2168,2168,EMP2169,Female,Service,Yes,2,4,5.5,0.44
2169,2169,EMP2170,Male,Service,Yes,1,4,3.0,0.25
2170,2170,EMP2171,Female,Product,Yes,4,4,2.0,0.29
2171,2171,EMP2172,Male,Service,No,0,6,3.6,0.41
2172,2172,EMP2173,Male,Service,Yes,0,4,6.7,0.41
2173,2173,EMP2174,Female,Product,No,4,5,4.5,0.55
2174,2174,EMP2175,Male,Product,Yes,0,9,9.3,0.6
2175,2175,EMP2176,Female,Service,Yes,4,7,8.5,0.74
2176,2176,EMP2177,Male,Product,No,0,8,1.0,0.29
2177,2177,EMP2178,Female,Service,No,5,5,1.3,0.51
2178,2178,EMP2179,Female,Service,Yes,5,5,6.8,0.64
2179,2179,EMP2180,Male,Service,Yes,2,7,2.3,0.38
2180,2180,EMP2181,Male,Product,Yes,0,8,7.9,0.54
2181,2181,EMP2182,Male,Product,Yes,3,9,5.9,0.56
2182,2182,EMP2183,Male,Service,No,4,2,2.3,0.42
2183,2183,EMP2184,Male,Product,No,0,3,4.8,0.37
2184,2184,EMP2185,Female,Service,Yes,5,2,4.1,0.43
2185,2185,EMP2186,Female,Product,No,5,10,8.7,0.96
2186,2186,EMP2187,Female,Product,Yes,4,7,0.3,0.3
2187,2187,EMP2188,Female,Product,Yes,3,2,9.0,0.49
2188,2188,EMP2189,Female,Service,Yes,0,2,6.5,0.32
2189,2189,EMP2190,Female,Service,No,0,2,7.4,0.49
2190,2190,EMP2191,Male,Product,Yes,3,4,0.0,0.18
2191,2191,EMP2192,Female,Product,Yes,3,1,6.3,0.34
2192,2192,EMP2193,Female,Product,Yes,3,2,5.9,0.34
2193,2193,EMP2194,Female,Service,Yes,5,3,5.4,0.49
2194,2194,EMP2195,Male,Product,No,4,7,7.9,0.75
2195,2195,EMP2196,Male,Service,Yes,3,10,5.6,0.64
2196,2196,EMP2197,Male,Service,Yes,4,1,8.6,0.53
2197,2197,EMP2198,Female,Service,No,2,6,2.3,0.45
2198,2198,EMP2199,Male,Product,No,0,3,8.1,0.48
2199,2199,EMP2200,Male,Service,No,0,3,1.8,0.3
2200,2200,EMP2201,Female,Product,Yes,1,4,8.1,0.44
2201,2201,EMP2202,Male,Product,Yes,2,4,9.4,0.57
2202,2202,EMP2203,Male,Service,Yes,3,7,3.4,0.45
2203,2203,EMP2204,Male,Service,Yes,3,3,5.3,0.43
2204,2204,EMP2205,Female,Product,No,5,8,6.6,0.77
2205,2205,EMP2206,Female,Product,Yes,2,8,0.8,0.29
2206,2206,EMP2207,Male,Service,Yes,3,7,4.9,0.51
2207,2207,EMP2208,Female,Product,Yes,1,2,3.6,0.17
2208,2208,EMP2209,Male,Service,Yes,4,5,8.7,0.67
2209,2209,EMP2210,Female,Service,No,0,6,8.8,0.67
2210,2210,EMP2211,Female,Product,Yes,2,10,7.0,0.58
2211,2211,EMP2212,Female,Service,Yes,0,4,6.6,0.42
2212,2212,EMP2213,Male,Product,Yes,4,10,7.3,0.71
2213,2213,EMP2214,Female,Service,Yes,2,5,3.7,0.37
2214,2214,EMP2215,Female,Service,Yes,4,9,4.0,0.59
2215,2215,EMP2216,Male,Product,No,3,7,5.5,0.63
2216,2216,EMP2217,Female,Service,Yes,3,2,9.4,0.59
2217,2217,EMP2218,Male,Service,No,3,1,7.2,0.57
2218,2218,EMP2219,Female,Product,No,4,2,5.5,0.49
2219,2219,EMP2220,Male,Service,No,4,3,7.7,0.71
2220,2220,EMP2221,Female,Product,No,4,2,3.7,0.42
2221,2221,EMP2222,Male,Product,Yes,0,3,7.3,0.33
2222,2222,EMP2223,Male,Product,Yes,4,10,4.1,0.56
2223,2223,EMP2224,Male,Product,Yes,3,9,2.8,0.46
2224,2224,EMP2225,Male,Product,No,1,4,6.1,0.47
2225,2225,EMP2226,Male,Product,No,4,9,6.9,0.79
2226,2226,EMP2227,Male,Service,No,1,3,4.6,0.44
2227,2227,EMP2228,Female,Service,Yes,3,1,5.7,0.39
2228,2228,EMP2229,Male,Service,No,4,5,6.9,0.69
2229,2229,EMP2230,Male,Product,Yes,0,10,7.7,0.59
2230,2230,EMP2231,Female,Product,Yes,0,10,9.0,0.61
2231,2231,EMP2232,Male,Product,Yes,1,2,3.5,0.18
2232,2232,EMP2233,Female,Service,Yes,5,4,9.5,0.68
2233,2233,EMP2234,Female,Service,Yes,0,2,6.4,0.33
2234,2234,EMP2235,Female,Product,Yes,0,2,7.9,0.33
2235,2235,EMP2236,Female,Product,Yes,0,3,7.0,0.31
2236,2236,EMP2237,Female,Service,No,3,5,2.1,0.46
2237,2237,EMP2238,Male,Product,No,0,4,0.7,0.21
2238,2238,EMP2239,Male,Product,No,2,2,7.3,0.51
2239,2239,EMP2240,Male,Service,Yes,4,10,5.1,0.67
2240,2240,EMP2241,Female,Service,No,0,2,7.0,0.5
2241,2241,EMP2242,Male,Product,No,5,6,4.8,0.65
2242,2242,EMP2243,Female,Product,Yes,5,7,3.1,0.46
2243,2243,EMP2244,Female,Service,Yes,0,10,2.9,0.4
2244,2244,EMP2245,Female,Product,Yes,0,6,7.3,0.42
2245,2245,EMP2246,Male,Product,Yes,2,7,2.8,0.3
2246,2246,EMP2247,Male,Product,No,0,1,7.1,0.38
2247,2247,EMP2248,Female,Product,No,0,6,3.8,0.42
2248,2248,EMP2249,Female,Product,Yes,4,3,7.7,0.51
2249,2249,EMP2250,Male,Service,No,5,1,1.4,0.39
2250,2250,EMP2251,Male,Product,No,2,8,2.0,0.44
2251,2251,EMP2252,Female,Product,No,5,4,6.9,0.66
2252,2252,EMP2253,Female,Service,Yes,2,10,5.6,0.65
2253,2253,EMP2254,Female,Service,No,5,8,2.0,0.66
2254,2254,EMP2255,Female,Service,Yes,0,10,9.0,0.68
2255,2255,EMP2256,Female,Service,Yes,5,4,2.8,0.39
2256,2256,EMP2257,Male,Product,Yes,5,4,4.2,0.46
2257,2257,EMP2258,Male,Service,Yes,2,10,2.0,0.44
2258,2258,EMP2259,Male,Service,No,1,4,3.9,0.45
2259,2259,EMP2260,Male,Service,Yes,2,6,4.9,0.43
2260,2260,EMP2261,Female,Service,Yes,2,9,3.0,0.46
2261,2261,EMP2262,Female,Service,Yes,2,5,7.7,0.52
2262,2262,EMP2263,Female,Service,No,3,10,3.9,0.68
2263,2263,EMP2264,Male,Product,Yes,3,8,7.3,0.58
2264,2264,EMP2265,Female,Service,No,3,8,2.1,0.57
2265,2265,EMP2266,Female,Service,Yes,2,4,3.8,0.35
2266,2266,EMP2267,Female,Service,Yes,1,10,0.1,0.39
2267,2267,EMP2268,Female,Product,Yes,2,9,7.6,0.63
2268,2268,EMP2269,Male,Service,Yes,0,9,6.3,0.56
2269,2269,EMP2270,Male,Product,Yes,1,5,8.2,0.48
2270,2270,EMP2271,Male,Product,Yes,3,6,4.6,0.43
2271,2271,EMP2272,Male,Product,No,5,5,8.0,0.76
2272,2272,EMP2273,Male,Product,No,5,3,6.5,0.56
2273,2273,EMP2274,Female,Service,Yes,4,8,0.0,0.37
2274,2274,EMP2275,Female,Product,Yes,1,9,2.5,0.32
2275,2275,EMP2276,Female,Service,No,3,4,4.9,0.52
2276,2276,EMP2277,Female,Product,Yes,1,9,6.2,0.49
2277,2277,EMP2278,Male,Product,Yes,1,9,0.7,0.25
2278,2278,EMP2279,Female,Product,No,5,7,7.1,0.78
2279,2279,EMP2280,Male,Product,No,2,8,5.4,0.6
2280,2280,EMP2281,Male,Product,Yes,0,3,5.3,0.21
2281,2281,EMP2282,Male,Product,Yes,4,5,2.9,0.36
2282,2282,EMP2283,Male,Service,Yes,3,3,5.9,0.43
2283,2283,EMP2284,Male,Product,No,1,7,0.3,0.32
2284,2284,EMP2285,Male,Product,Yes,4,6,0.6,0.29
2285,2285,EMP2286,Male,Product,Yes,1,3,7.3,0.36
2286,2286,EMP2287,Female,Service,Yes,5,9,3.2,0.59
2287,2287,EMP2288,Male,Service,Yes,0,1,3.5,0.18
2288,2288,EMP2289,Male,Service,No,5,10,2.1,0.69
2289,2289,EMP2290,Male,Product,No,4,3,4.5,0.47
2290,2290,EMP2291,Female,Product,No,3,10,0.5,0.49
2291,2291,EMP2292,Male,Service,Yes,1,7,3.0,0.37
2292,2292,EMP2293,Male,Product,Yes,0,3,5.3,0.25
2293,2293,EMP2294,Male,Product,Yes,5,3,4.7,0.4
2294,2294,EMP2295,Male,Product,Yes,4,2,10.0,0.55
2295,2295,EMP2296,Male,Product,No,5,9,3.9,0.68
2296,2296,EMP2297,Male,Product,Yes,1,4,3.9,0.26
2297,2297,EMP2298,Male,Service,Yes,1,10,5.0,0.55
2298,2298,EMP2299,Male,Product,Yes,3,6,1.9,0.3
2299,2299,EMP2300,Male,Service,No,0,2,8.8,0.54
2300,2300,EMP2301,Female,Product,Yes,2,9,5.7,0.51
2301,2301,EMP2302,Female,Product,Yes,5,7,1.9,0.4
2302,2302,EMP2303,Male,Service,Yes,1,10,7.9,0.69
2303,2303,EMP2304,Male,Product,No,4,5,0.3,0.35
2304,2304,EMP2305,Female,Service,Yes,5,7,9.8,0.81
2305,2305,EMP2306,Male,Service,No,3,4,8.7,0.7
2306,2306,EMP2307,Male,Product,No,3,10,5.8,0.73
2307,2307,EMP2308,Female,Service,Yes,1,7,1.1,0.28
2308,2308,EMP2309,Male,Product,No,1,2,2.2,0.23
2309,2309,EMP2310,Male,Service,Yes,1,7,2.8,0.37
2310,2310,EMP2311,Male,Product,No,2,4,2.4,0.3
2311,2311,EMP2312,Female,Service,Yes,1,4,5.0,0.34
2312,2312,EMP2313,Male,Product,Yes,5,1,9.4,0.55
2313,2313,EMP2314,Female,Service,Yes,5,3,4.4,0.47
2314,2314,EMP2315,Female,Service,Yes,0,5,6.6,0.44
2315,2315,EMP2316,Male,Service,No,4,5,6.9,0.71
2316,2316,EMP2317,Male,Service,Yes,1,2,8.7,0.51
2317,2317,EMP2318,Male,Service,No,5,4,0.3,0.44
2318,2318,EMP2319,Male,Service,Yes,5,1,4.0,0.36
2319,2319,EMP2320,Male,Product,No,5,9,7.8,0.87
2320,2320,EMP2321,Female,Product,Yes,2,1,8.1,0.37
2321,2321,EMP2322,Female,Product,Yes,4,6,9.3,0.65
2322,2322,EMP2323,Female,Product,Yes,3,7,7.0,0.53
2323,2323,EMP2324,Male,Product,No,5,3,2.5,0.43
2324,2324,EMP2325,Female,Service,Yes,1,1,5.1,0.25
2325,2325,EMP2326,Female,Product,Yes,5,7,0.3,0.35
2326,2326,EMP2327,Female,Service,Yes,4,3,6.5,0.51
2327,2327,EMP2328,Male,Product,No,3,10,5.5,0.68
2328,2328,EMP2329,Female,Product,Yes,2,6,6.7,0.47
2329,2329,EMP2330,Male,Service,Yes,0,6,9.3,0.59
2330,2330,EMP2331,Male,Service,Yes,1,4,6.9,0.48
2331,2331,EMP2332,Male,Service,No,0,6,3.2,0.4
2332,2332,EMP2333,Female,Service,No,2,10,2.0,0.57
2333,2333,EMP2334,Female,Product,Yes,4,4,8.5,0.54
2334,2334,EMP2335,Male,Service,Yes,4,8,1.9,0.47
2335,2335,EMP2336,Male,Product,Yes,2,9,1.6,0.32
2336,2336,EMP2337,Male,Product,Yes,5,2,2.1,0.28
2337,2337,EMP2338,Male,Product,Yes,2,7,5.1,0.46
2338,2338,EMP2339,Male,Product,No,1,9,1.2,0.43
2339,2339,EMP2340,Male,Product,Yes,3,9,9.4,0.71
2340,2340,EMP2341,Female,Service,No,0,5,9.7,0.67
2341,2341,EMP2342,Male,Service,Yes,0,1,9.7,0.43
2342,2342,EMP2343,Male,Product,No,4,6,0.4,0.42
2343,2343,EMP2344,Male,Product,Yes,5,8,9.5,0.74
2344,2344,EMP2345,Female,Product,Yes,4,1,10.0,0.54
2345,2345,EMP2346,Female,Product,Yes,1,2,9.4,0.41
2346,2346,EMP2347,Female,Service,Yes,2,1,6.7,0.37
2347,2347,EMP2348,Male,Product,Yes,0,5,7.0,0.4
2348,2348,EMP2349,Female,Service,No,1,2,1.2,0.23
2349,2349,EMP2350,Male,Product,No,4,10,8.7,0.88
2350,2350,EMP2351,Female,Service,Yes,4,10,0.6,0.47
2351,2351,EMP2352,Female,Product,Yes,0,4,3.2,0.19
2352,2352,EMP2353,Female,Service,Yes,4,1,9.9,0.59
2353,2353,EMP2354,Female,Product,Yes,5,7,4.2,0.52
2354,2354,EMP2355,Female,Service,Yes,4,8,1.3,0.43
2355,2355,EMP2356,Male,Product,No,3,5,9.7,0.74
2356,2356,EMP2357,Female,Product,No,2,2,9.8,0.61
2357,2357,EMP2358,Male,Service,No,4,8,1.9,0.59
2358,2358,EMP2359,Male,Service,Yes,3,1,8.6,0.51
2359,2359,EMP2360,Male,Service,No,1,7,3.9,0.54
2360,2360,EMP2361,Male,Service,No,4,1,3.8,0.45
2361,2361,EMP2362,Male,Service,Yes,5,6,2.6,0.45
2362,2362,EMP2363,Male,Product,Yes,1,6,0.4,0.19
2363,2363,EMP2364,Male,Product,No,4,5,2.7,0.5
2364,2364,EMP2365,Female,Product,Yes,0,2,0.5,0.0
2365,2365,EMP2366,Male,Service,Yes,3,2,9.2,0.57
2366,2366,EMP2367,Male,Product,Yes,3,9,6.6,0.59
2367,2367,EMP2368,Female,Product,Yes,0,5,8.9,0.45
2368,2368,EMP2369,Male,Service,Yes,2,5,7.2,0.53
2369,2369,EMP2370,Female,Service,No,5,7,1.3,0.62
2370,2370,EMP2371,Female,Product,No,3,6,9.4,0.78
2371,2371,EMP2372,Female,Product,No,1,2,9.0,0.56
2372,2372,EMP2373,Female,Product,Yes,5,1,3.5,0.3
2373,2373,EMP2374,Male,Product,No,3,5,1.1,0.35
2374,2374,EMP2375,Female,Product,Yes,2,4,7.0,0.44
2375,2375,EMP2376,Male,Service,Yes,1,3,7.3,0.38
2376,2376,EMP2377,Male,Service,Yes,5,2,9.0,0.63
2377,2377,EMP2378,Female,Service,Yes,1,10,0.5,0.38
2378,2378,EMP2379,Male,Product,Yes,0,2,1.4,0.05
2379,2379,EMP2380,Female,Service,Yes,4,4,6.0,0.55
2380,2380,EMP2381,Female,Product,Yes,0,2,6.2,0.23
2381,2381,EMP2382,Female,Service,Yes,5,4,0.3,0.34
2382,2382,EMP2383,Female,Service,No,4,3,4.0,0.52
2383,2383,EMP2384,Male,Product,Yes,0,9,5.8,0.48
2384,2384,EMP2385,Male,Product,No,4,7,7.4,0.75
2385,2385,EMP2386,Female,Service,Yes,3,3,3.2,0.36
2386,2386,EMP2387,Male,Product,Yes,1,8,4.8,0.44
2387,2387,EMP2388,Female,Service,No,4,9,8.1,0.9
2388,2388,EMP2389,Female,Product,Yes,3,7,9.5,0.69
2389,2389,EMP2390,Female,Service,Yes,2,6,2.3,0.35
2390,2390,EMP2391,Male,Product,No,0,4,2.5,0.29
2391,2391,EMP2392,Male,Product,Yes,2,5,9.4,0.56
2392,2392,EMP2393,Male,Service,No,5,8,4.0,0.7
2393,2393,EMP2394,Male,Product,Yes,3,3,7.2,0.45
2394,2394,EMP2395,Female,Product,Yes,2,2,6.1,0.33
2395,2395,EMP2396,Male,Product,Yes,2,3,2.9,0.24
2396,2396,EMP2397,Male,Product,Yes,3,7,6.5,0.53
2397,2397,EMP2398,Male,Product,No,1,8,6.6,0.6
2398,2398,EMP2399,Female,Product,No,4,1,5.9,0.51
2399,2399,EMP2400,Female,Service,Yes,5,7,1.0,0.43
2400,2400,EMP2401,Male,Product,Yes,5,9,10.0,0.81
2401,2401,EMP2402,Male,Service,No,0,3,4.0,0.4
2402,2402,EMP2403,Male,Product,Yes,4,3,6.4,0.46
2403,2403,EMP2404,Male,Product,Yes,0,8,8.9,0.59
2404,2404,EMP2405,Female,Service,Yes,5,4,4.2,0.47
2405,2405,EMP2406,Female,Product,Yes,4,8,7.7,0.64
2406,2406,EMP2407,Male,Service,No,2,5,9.7,0.74
2407,2407,EMP2408,Male,Product,No,1,3,3.6,0.32
2408,2408,EMP2409,Female,Service,Yes,2,4,4.1,0.36
2409,2409,EMP2410,Male,Service,Yes,1,4,9.1,0.55
2410,2410,EMP2411,Female,Service,Yes,3,8,1.6,0.4
2411,2411,EMP2412,Male,Service,Yes,0,6,0.3,0.17
2412,2412,EMP2413,Male,Service,Yes,0,7,9.1,0.63
2413,2413,EMP2414,Male,Product,No,3,9,8.2,0.74
2414,2414,EMP2415,Male,Product,Yes,4,6,9.7,0.69
2415,2415,EMP2416,Female,Service,Yes,3,3,0.6,0.19
2416,2416,EMP2417,Male,Product,Yes,5,3,1.6,0.26
2417,2417,EMP2418,Male,Product,Yes,3,3,1.1,0.2
2418,2418,EMP2419,Male,Service,Yes,1,10,6.8,0.63
2419,2419,EMP2420,Male,Product,No,5,2,6.1,0.61
2420,2420,EMP2421,Male,Service,Yes,3,1,3.6,0.3
2421,2421,EMP2422,Male,Service,No,0,10,0.6,0.43
2422,2422,EMP2423,Female,Service,Yes,2,1,6.4,0.38
2423,2423,EMP2424,Male,Service,Yes,1,4,5.7,0.42
2424,2424,EMP2425,Male,Product,Yes,1,3,1.1,0.11
2425,2425,EMP2426,Female,Product,Yes,4,5,9.1,0.62
2426,2426,EMP2427,Male,Service,Yes,2,9,2.0,0.39
2427,2427,EMP2428,Female,Product,Yes,1,8,7.4,0.52
2428,2428,EMP2429,Male,Service,No,3,9,8.9,0.91
2429,2429,EMP2430,Female,Service,No,1,5,5.8,0.54
2430,2430,EMP2431,Female,Product,Yes,1,8,2.5,0.31
2431,2431,EMP2432,Female,Product,Yes,1,4,3.1,0.24
2432,2432,EMP2433,Female,Service,Yes,4,5,8.9,0.69
2433,2433,EMP2434,Male,Product,Yes,1,3,3.0,0.16
2434,2434,EMP2435,Female,Service,Yes,1,5,7.5,0.5
2435,2435,EMP2436,Male,Product,No,4,3,9.9,0.74
2436,2436,EMP2437,Male,Service,Yes,5,5,10.0,0.76
2437,2437,EMP2438,Male,Service,Yes,2,5,5.3,0.47
2438,2438,EMP2439,Male,Service,Yes,5,6,8.3,0.74
2439,2439,EMP2440,Male,Service,Yes,0,9,9.9,0.68
2440,2440,EMP2441,Female,Product,No,4,1,3.7,0.38
2441,2441,EMP2442,Male,Product,Yes,4,10,2.5,0.5
2442,2442,EMP2443,Female,Service,Yes,1,6,1.1,0.23
2443,2443,EMP2444,Female,Product,No,1,1,1.4,0.17
2444,2444,EMP2445,Male,Service,Yes,0,6,8.5,0.55
2445,2445,EMP2446,Male,Service,No,1,2,5.9,0.45
2446,2446,EMP2447,Male,Service,Yes,3,8,8.7,0.73
2447,2447,EMP2448,Male,Service,Yes,1,3,7.9,0.45
2448,2448,EMP2449,Male,Service,No,1,10,6.7,0.73
2449,2449,EMP2450,Male,Service,Yes,3,6,6.1,0.56
2450,2450,EMP2451,Male,Product,Yes,0,6,0.5,0.16
2451,2451,EMP2452,Female,Product,Yes,3,4,8.7,0.52
2452,2452,EMP2453,Female,Product,Yes,4,5,4.2,0.39
2453,2453,EMP2454,Male,Service,No,3,2,5.6,0.52
2454,2454,EMP2455,Female,Service,No,2,10,0.2,0.51
2455,2455,EMP2456,Male,Service,No,4,10,9.4,0.96
2456,2456,EMP2457,Male,Product,No,1,8,9.0,0.75
2457,2457,EMP2458,Female,Service,Yes,4,10,5.4,0.67
2458,2458,EMP2459,Male,Product,Yes,0,7,5.8,0.38
2459,2459,EMP2460,Male,Service,Yes,0,10,7.1,0.64
2460,2460,EMP2461,Female,Service,Yes,3,6,2.6,0.42
2461,2461,EMP2462,Female,Product,Yes,4,7,2.2,0.37
2462,2462,EMP2463,Female,Product,No,1,1,6.7,0.43
2463,2463,EMP2464,Female,Service,Yes,0,5,1.0,0.17
2464,2464,EMP2465,Female,Service,Yes,5,7,4.5,0.6
2465,2465,EMP2466,Male,Product,Yes,1,1,4.9,0.24
2466,2466,EMP2467,Male,Service,No,5,2,3.8,0.5
2467,2467,EMP2468,Male,Service,No,2,9,1.9,0.53
2468,2468,EMP2469,Male,Service,No,5,3,3.6,0.53
2469,2469,EMP2470,Male,Product,Yes,0,6,3.4,0.26
2470,2470,EMP2471,Male,Service,No,3,7,5.0,0.66
2471,2471,EMP2472,Female,Service,Yes,2,9,6.7,0.63
2472,2472,EMP2473,Female,Service,No,4,5,9.7,0.8
2473,2473,EMP2474,Female,Service,Yes,1,4,1.4,0.19
2474,2474,EMP2475,Male,Product,Yes,0,2,8.7,0.35
2475,2475,EMP2476,Female,Product,Yes,2,3,2.8,0.22
2476,2476,EMP2477,Male,Product,No,2,5,5.9,0.51
2477,2477,EMP2478,Female,Product,Yes,0,2,5.5,0.21
2478,2478,EMP2479,Male,Product,No,4,4,5.6,0.54
2479,2479,EMP2480,Female,Product,Yes,4,1,7.2,0.42
2480,2480,EMP2481,Male,Service,Yes,3,4,3.8,0.41
2481,2481,EMP2482,Female,Product,Yes,5,7,3.2,0.47
2482,2482,EMP2483,Female,Service,Yes,4,3,8.5,0.63
2483,2483,EMP2484,Male,Service,Yes,3,10,2.2,0.5
2484,2484,EMP2485,Male,Service,Yes,5,8,1.8,0.5
2485,2485,EMP2486,Female,Product,No,2,6,0.2,0.3
2486,2486,EMP2487,Male,Service,Yes,0,6,2.1,0.27
2487,2487,EMP2488,Female,Service,No,4,1,5.2,0.5
2488,2488,EMP2489,Female,Service,Yes,3,5,5.4,0.47
2489,2489,EMP2490,Male,Service,No,2,3,2.5,0.37
2490,2490,EMP2491,Male,Service,Yes,4,10,0.7,0.47
2491,2491,EMP2492,Male,Service,Yes,1,1,7.4,0.37
2492,2492,EMP2493,Female,Product,Yes,2,8,7.6,0.62
2493,2493,EMP2494,Male,Service,Yes,4,7,10.0,0.79
2494,2494,EMP2495,Male,Product,No,2,7,9.0,0.73
2495,2495,EMP2496,Male,Service,Yes,0,10,9.3,0.69
2496,2496,EMP2497,Female,Product,Yes,0,10,8.0,0.64
2497,2497,EMP2498,Female,Product,No,0,10,6.2,0.61
2498,2498,EMP2499,Female,Service,Yes,5,4,1.3,0.34
2499,2499,EMP2500,Male,Service,No,1,6,6.2,0.62
